,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10478,2,12,2,4,3,0.0031674139034272267,0.84310853481293,266.18198963535013,TBD,4_3
10479,2,12,2,4,4,0.006829718441269696,1.81794804334641,266.18198963535013,TBD,4_4
10480,2,12,2,4,5,0.015099002733736457,4.019082589175561,266.18198963535013,TBD,4_5
10481,2,12,2,4,6,0.007865640006394175,2.0936917066574097,266.18198963535013,TBD,4_6
10482,2,12,2,5,1,0.0035754240795382434,0.95171349528163,266.18198963535013,TBD,5_1
10483,2,12,2,5,2,0.0,0.0,266.18198963535013,TBD,5_2
10484,2,12,2,5,3,0.0,0.0,266.18198963535013,TBD,5_3
10485,2,12,2,5,4,0.0,0.0,266.18198963535013,TBD,5_4
10486,2,12,2,5,5,0.0,0.0,266.18198963535013,TBD,5_5
10487,2,12,2,5,6,0.0,0.0,266.18198963535013,TBD,5_6
10488,2,12,2,6,1,0.014034326177686083,3.73568486516796,266.18198963535013,TBD,6_1
10489,2,12,2,6,2,0.0,0.0,266.18198963535013,TBD,6_2
10490,2,12,2,6,3,0.0,0.0,266.18198963535013,TBD,6_3
10491,2,12,2,6,4,0.0027454992401429786,0.7308024502836,266.18198963535013,TBD,6_4
10492,2,12,2,6,5,0.0,0.0,266.18198963535013,TBD,6_5
10493,2,12,2,6,6,0.0,0.0,266.18198963535013,TBD,6_6
10494,2,12,2,7,1,0.0,0.0,266.18198963535013,TBD,7_1
10495,2,12,2,7,2,0.0,0.0,266.18198963535013,TBD,7_2
10496,2,12,2,7,3,0.0,0.0,266.18198963535013,TBD,7_3
10497,2,12,2,7,4,0.0,0.0,266.18198963535013,TBD,7_4
10498,2,12,2,7,5,0.0,0.0,266.18198963535013,TBD,7_5
10499,2,12,2,7,6,0.0,0.0,266.18198963535013,TBD,7_6
10500,2,12,3,1,1,0.0,0.0,31.24649003304587,TBD,1_1
10501,2,12,3,1,2,0.04148033872715003,1.29611499060526,31.24649003304587,TBD,1_2
10502,2,12,3,1,3,0.0,0.0,31.24649003304587,TBD,1_3
10503,2,12,3,1,4,0.0,0.0,31.24649003304587,TBD,1_4
10504,2,12,3,1,5,0.0,0.0,31.24649003304587,TBD,1_5
10505,2,12,3,1,6,0.0,0.0,31.24649003304587,TBD,1_6
10506,2,12,3,2,1,0.04002631301333032,1.2506817906306,31.24649003304587,TBD,2_1
10507,2,12,3,2,2,0.0,0.0,31.24649003304587,TBD,2_2
10508,2,12,3,2,3,0.0,0.0,31.24649003304587,TBD,2_3
10509,2,12,3,2,4,0.0,0.0,31.24649003304587,TBD,2_4
10510,2,12,3,2,5,0.0,0.0,31.24649003304587,TBD,2_5
10511,2,12,3,2,6,0.0,0.0,31.24649003304587,TBD,2_6
10512,2,12,3,3,1,0.0682862081700896,2.1337043229812,31.24649003304587,TBD,3_1
10513,2,12,3,3,2,0.0,0.0,31.24649003304587,TBD,3_2
10514,2,12,3,3,3,0.0,0.0,31.24649003304587,TBD,3_3
10515,2,12,3,3,4,0.08437204689160582,2.63633032226624,31.24649003304587,TBD,3_4
10516,2,12,3,3,5,0.0724449316220364,2.26364983387265,31.24649003304587,TBD,3_5
10517,2,12,3,3,6,0.03859924549732448,1.20609093971524,31.24649003304587,TBD,3_6
10518,2,12,3,4,1,0.24767716415363142,7.73904204113951,31.24649003304587,TBD,4_1
10519,2,12,3,4,2,0.030460790174449248,0.95179277658463,31.24649003304587,TBD,4_2
10520,2,12,3,4,3,0.0,0.0,31.24649003304587,TBD,4_3
10521,2,12,3,4,4,0.030460790174449248,0.95179277658463,31.24649003304587,TBD,4_4
10522,2,12,3,4,5,0.03735111676094658,1.16709129759405,31.24649003304587,TBD,4_5
10523,2,12,3,4,6,0.0,0.0,31.24649003304587,TBD,4_6
10524,2,12,3,5,1,0.03641610702358595,1.13787552515481,31.24649003304587,TBD,5_1
10525,2,12,3,5,2,0.24025269684846268,7.50705349748788,31.24649003304587,TBD,5_2
10526,2,12,3,5,3,0.0,0.0,31.24649003304587,TBD,5_3
10527,2,12,3,5,4,0.0,0.0,31.24649003304587,TBD,5_4
10528,2,12,3,5,5,0.0,0.0,31.24649003304587,TBD,5_5
10529,2,12,3,5,6,0.0,0.0,31.24649003304587,TBD,5_6
10530,2,12,3,6,1,0.032172250942938234,1.00526991842917,31.24649003304587,TBD,6_1
10531,2,12,3,6,2,0.0,0.0,31.24649003304587,TBD,6_2
10532,2,12,3,6,3,0.0,0.0,31.24649003304587,TBD,6_3
10533,2,12,3,6,4,0.0,0.0,31.24649003304587,TBD,6_4
